Date,ICCO daily price (US$/tonne)
18/01/2007,"1,693.97"
17/01/2007,"1,707.88"
16/01/2007,"1,686.99"
15/01/2007,"1,704.31"
12/01/2007,"1,713.28"
11/01/2007,"1,715.18"
10/01/2007,"1,709.41"
09/01/2007,"1,673.96"
08/01/2007,"1,673.07"
05/01/2007,"1,702.50"
04/01/2007,"1,733.06"
03/01/2007,"1,756.26"
02/01/2007,"1,727.76"
29/12/2006,"1,707.90"
28/12/2006,"1,705.78"
27/12/2006,"1,708.45"
26/12/2006,"1,695.43"
22/12/2006,"1,697.19"
21/12/2006,"1,720.42"
20/12/2006,"1,709.08"
19/12/2006,"1,764.84"
18/12/2006,"1,730.03"
15/12/2006,"1,727.92"
14/12/2006,"1,750.87"
13/12/2006,"1,740.03"
12/12/2006,"1,720.06"
11/12/2006,"1,723.72"
08/12/2006,"1,705.98"
07/12/2006,"1,675.94"
06/12/2006,"1,648.56"
05/12/2006,"1,646.95"
04/12/2006,"1,631.88"
01/12/2006,"1,639.03"
30/11/2006,"1,637.19"
29/11/2006,"1,599.78"
28/11/2006,"1,599.10"
27/11/2006,"1,566.38"
24/11/2006,"1,576.50"
23/11/2006,"1,574.78"
22/11/2006,"1,575.49"
21/11/2006,"1,555.75"
20/11/2006,"1,559.62"
17/11/2006,"1,573.54"
16/11/2006,"1,568.16"
15/11/2006,"1,602.75"
14/11/2006,"1,563.11"
13/11/2006,"1,582.96"
10/11/2006,"1,592.39"
09/11/2006,"1,611.48"
08/11/2006,"1,605.71"
07/11/2006,"1,592.56"
06/11/2006,"1,570.65"
03/11/2006,"1,563.55"
02/11/2006,"1,569.00"
01/11/2006,"1,545.51"
31/10/2006,"1,563.68"
30/10/2006,"1,561.70"
27/10/2006,"1,550.11"
26/10/2006,"1,563.89"
25/10/2006,"1,534.27"
24/10/2006,"1,532.36"
23/10/2006,"1,545.65"
20/10/2006,"1,516.47"
19/10/2006,"1,527.26"
18/10/2006,"1,510.15"
17/10/2006,"1,527.13"
16/10/2006,"1,491.08"
13/10/2006,"1,495.14"
12/10/2006,"1,492.72"
11/10/2006,"1,505.90"
10/10/2006,"1,512.52"
09/10/2006,"1,517.88"
06/10/2006,"1,533.07"
05/10/2006,"1,561.21"
04/10/2006,"1,530.35"
03/10/2006,"1,533.97"
02/10/2006,"1,545.29"
29/09/2006,"1,557.81"
28/09/2006,"1,547.56"
27/09/2006,"1,582.78"
26/09/2006,"1,570.69"
25/09/2006,"1,569.71"
22/09/2006,"1,580.57"
21/09/2006,"1,608.82"
20/09/2006,"1,550.30"
19/09/2006,"1,519.78"
18/09/2006,"1,509.59"
15/09/2006,"1,554.60"
14/09/2006,"1,568.71"
13/09/2006,"1,577.72"
12/09/2006,"1,566.15"
11/09/2006,"1,563.34"
08/09/2006,"1,567.82"
07/09/2006,"1,574.67"
06/09/2006,"1,569.39"
05/09/2006,"1,590.66"
04/09/2006,"1,589.15"
01/09/2006,"1,596.03"
31/08/2006,"1,572.75"
30/08/2006,"1,564.78"
29/08/2006,"1,558.06"
28/08/2006,"1,564.88"
25/08/2006,"1,598.32"
24/08/2006,"1,611.77"
23/08/2006,"1,615.32"
22/08/2006,"1,601.83"
21/08/2006,"1,623.49"
18/08/2006,"1,628.21"
17/08/2006,"1,651.81"
16/08/2006,"1,666.59"
15/08/2006,"1,642.78"
14/08/2006,"1,608.82"
11/08/2006,"1,643.98"
10/08/2006,"1,650.10"
09/08/2006,"1,646.62"
08/08/2006,"1,626.40"
07/08/2006,"1,610.67"
04/08/2006,"1,601.39"
03/08/2006,"1,607.22"
02/08/2006,"1,576.92"
01/08/2006,"1,575.40"
31/07/2006,"1,575.23"
28/07/2006,"1,578.91"
27/07/2006,"1,577.83"
26/07/2006,"1,565.21"
25/07/2006,"1,570.11"
24/07/2006,"1,570.18"
21/07/2006,"1,584.01"
20/07/2006,"1,594.70"
19/07/2006,"1,582.59"
18/07/2006,"1,571.07"
17/07/2006,"1,631.00"
14/07/2006,"1,801.52"
13/07/2006,"1,769.31"
12/07/2006,"1,779.02"
11/07/2006,"1,800.31"
10/07/2006,"1,807.03"
07/07/2006,"1,797.32"
06/07/2006,"1,778.71"
05/07/2006,"1,775.48"
04/07/2006,"1,754.61"
03/07/2006,"1,745.61"
30/06/2006,"1,729.28"
29/06/2006,"1,681.76"
28/06/2006,"1,662.45"
27/06/2006,"1,650.16"
26/06/2006,"1,648.70"
23/06/2006,"1,632.71"
22/06/2006,"1,629.22"
21/06/2006,"1,629.77"
20/06/2006,"1,619.05"
19/06/2006,"1,621.22"
16/06/2006,"1,617.41"
15/06/2006,"1,616.09"
14/06/2006,"1,583.25"
13/06/2006,"1,561.90"
12/06/2006,"1,562.32"
09/06/2006,"1,562.09"
08/06/2006,"1,545.47"
07/06/2006,"1,563.49"
06/06/2006,"1,548.85"
05/06/2006,"1,561.45"
02/06/2006,"1,553.89"
01/06/2006,"1,565.68"
31/05/2006,"1,559.18"
30/05/2006,"1,546.98"
26/05/2006,"1,544.67"
25/05/2006,"1,551.86"
24/05/2006,"1,558.54"
23/05/2006,"1,576.09"
22/05/2006,"1,590.49"
19/05/2006,"1,601.76"
18/05/2006,"1,617.73"
17/05/2006,"1,607.98"
16/05/2006,"1,620.27"
15/05/2006,"1,610.19"
12/05/2006,"1,641.12"
11/05/2006,"1,636.69"
10/05/2006,"1,626.72"
09/05/2006,"1,630.99"
08/05/2006,"1,593.32"
05/05/2006,"1,595.27"
04/05/2006,"1,586.23"
03/05/2006,"1,592.86"
02/05/2006,"1,591.28"
01/05/2006,"1,597.78"
28/04/2006,"1,598.01"
27/04/2006,"1,581.35"
26/04/2006,"1,595.53"
25/04/2006,"1,596.87"
24/04/2006,"1,561.43"
21/04/2006,"1,534.59"
20/04/2006,"1,549.62"
19/04/2006,"1,544.14"
18/04/2006,"1,532.53"
17/04/2006,"1,528.38"
13/04/2006,"1,495.76"
12/04/2006,"1,510.95"
11/04/2006,"1,516.71"
10/04/2006,"1,510.21"
07/04/2006,"1,564.37"
06/04/2006,"1,564.77"
05/04/2006,"1,574.77"
04/04/2006,"1,559.58"
03/04/2006,"1,575.53"
31/03/2006,"1,557.22"
30/03/2006,"1,576.71"
29/03/2006,"1,554.27"
28/03/2006,"1,542.26"
27/03/2006,"1,560.91"
24/03/2006,"1,555.01"
23/03/2006,"1,549.73"
22/03/2006,"1,571.32"
21/03/2006,"1,567.83"
20/03/2006,"1,557.56"
17/03/2006,"1,574.89"
16/03/2006,"1,575.40"
15/03/2006,"1,550.16"
14/03/2006,"1,508.52"
13/03/2006,"1,506.76"
10/03/2006,"1,533.36"
09/03/2006,"1,550.11"
08/03/2006,"1,556.72"
07/03/2006,"1,516.63"
06/03/2006,"1,518.68"
03/03/2006,"1,521.64"
02/03/2006,"1,501.48"
01/03/2006,"1,507.89"
28/02/2006,"1,527.99"
27/02/2006,"1,499.52"
24/02/2006,"1,520.27"
23/02/2006,"1,519.56"
22/02/2006,"1,538.70"
21/02/2006,"1,512.15"
20/02/2006,"1,538.88"
17/02/2006,"1,554.97"
16/02/2006,"1,557.22"
15/02/2006,"1,561.19"
14/02/2006,"1,548.32"
13/02/2006,"1,550.71"
10/02/2006,"1,586.60"
09/02/2006,"1,586.97"
08/02/2006,"1,582.69"
07/02/2006,"1,586.19"
06/02/2006,"1,540.01"
03/02/2006,"1,539.67"
02/02/2006,"1,518.02"
01/02/2006,"1,531.86"
31/01/2006,"1,547.41"
30/01/2006,"1,537.05"
27/01/2006,"1,519.53"
26/01/2006,"1,547.65"
25/01/2006,"1,531.38"
24/01/2006,"1,516.20"
23/01/2006,"1,588.89"
20/01/2006,"1,602.25"
19/01/2006,"1,607.85"
18/01/2006,"1,652.95"
17/01/2006,"1,627.22"
16/01/2006,"1,608.85"
13/01/2006,"1,577.31"
12/01/2006,"1,585.18"
11/01/2006,"1,577.65"
10/01/2006,"1,570.91"
09/01/2006,"1,562.78"
06/01/2006,"1,607.24"
05/01/2006,"1,572.58"
04/01/2006,"1,594.83"
03/01/2006,"1,597.73"
30/12/2005,"1,551.94"
29/12/2005,"1,554.36"
28/12/2005,"1,522.12"
27/12/2005,"1,513.37"
23/12/2005,"1,523.93"
22/12/2005,"1,534.32"
21/12/2005,"1,506.38"
20/12/2005,"1,504.14"
19/12/2005,"1,491.20"
16/12/2005,"1,513.77"
15/12/2005,"1,518.70"
14/12/2005,"1,514.14"
13/12/2005,"1,532.81"
12/12/2005,"1,538.02"
09/12/2005,"1,509.46"
08/12/2005,"1,514.16"
07/12/2005,"1,502.13"
06/12/2005,"1,484.67"
05/12/2005,"1,492.08"
02/12/2005,"1,529.10"
01/12/2005,"1,518.99"
30/11/2005,"1,469.78"
29/11/2005,"1,459.23"
28/11/2005,"1,465.06"
25/11/2005,"1,455.25"
24/11/2005,"1,463.87"
23/11/2005,"1,465.45"
22/11/2005,"1,485.53"
21/11/2005,"1,470.44"
18/11/2005,"1,473.42"
17/11/2005,"1,415.40"
16/11/2005,"1,426.71"
15/11/2005,"1,407.93"
14/11/2005,"1,380.90"
11/11/2005,"1,381.39"
10/11/2005,"1,410.05"
09/11/2005,"1,402.48"
08/11/2005,"1,395.95"
07/11/2005,"1,388.08"
04/11/2005,"1,413.00"
03/11/2005,"1,441.23"
02/11/2005,"1,439.24"
01/11/2005,"1,436.85"
31/10/2005,"1,422.68"
28/10/2005,"1,457.23"
27/10/2005,"1,484.73"
26/10/2005,"1,488.59"
25/10/2005,"1,478.30"
24/10/2005,"1,480.51"
21/10/2005,"1,442.48"
20/10/2005,"1,440.00"
19/10/2005,"1,463.69"
18/10/2005,"1,451.40"
17/10/2005,"1,434.28"
14/10/2005,"1,478.12"
13/10/2005,"1,438.34"
12/10/2005,"1,415.43"
11/10/2005,"1,424.02"
10/10/2005,"1,426.88"
07/10/2005,"1,436.52"
06/10/2005,"1,465.16"
05/10/2005,"1,456.74"
04/10/2005,"1,450.92"
03/10/2005,"1,467.46"
30/09/2005,"1,487.68"
29/09/2005,"1,506.23"
28/09/2005,"1,441.45"
27/09/2005,"1,418.61"
26/09/2005,"1,409.99"
23/09/2005,"1,422.82"
22/09/2005,"1,414.18"
21/09/2005,"1,423.69"
20/09/2005,"1,446.13"
19/09/2005,"1,441.61"
16/09/2005,"1,455.41"
15/09/2005,"1,470.88"
14/09/2005,"1,488.28"
13/09/2005,"1,513.76"
12/09/2005,"1,550.80"
09/09/2005,"1,604.60"
08/09/2005,"1,627.60"
07/09/2005,"1,609.58"
06/09/2005,"1,601.34"
05/09/2005,"1,592.95"
02/09/2005,"1,607.89"
01/09/2005,"1,555.96"
31/08/2005,"1,471.49"
30/08/2005,"1,466.73"
29/08/2005,"1,487.00"
26/08/2005,"1,487.19"
25/08/2005,"1,471.89"
24/08/2005,"1,475.22"
23/08/2005,"1,476.44"
22/08/2005,"1,472.77"
19/08/2005,"1,460.45"
18/08/2005,"1,466.10"
17/08/2005,"1,438.18"
16/08/2005,"1,450.33"
15/08/2005,"1,445.18"
12/08/2005,"1,417.65"
11/08/2005,"1,428.53"
10/08/2005,"1,470.21"
09/08/2005,"1,472.28"
08/08/2005,"1,495.17"
05/08/2005,"1,521.24"
04/08/2005,"1,542.58"
03/08/2005,"1,556.33"
02/08/2005,"1,563.63"
01/08/2005,"1,547.82"
29/07/2005,"1,546.62"
28/07/2005,"1,520.41"
27/07/2005,"1,523.94"
26/07/2005,"1,497.58"
25/07/2005,"1,483.41"
22/07/2005,"1,470.02"
21/07/2005,"1,473.45"
20/07/2005,"1,472.17"
19/07/2005,"1,491.64"
18/07/2005,"1,507.66"
15/07/2005,"1,480.19"
14/07/2005,"1,473.51"
13/07/2005,"1,472.14"
12/07/2005,"1,483.21"
11/07/2005,"1,471.76"
08/07/2005,"1,464.85"
07/07/2005,"1,457.90"
06/07/2005,"1,472.31"
05/07/2005,"1,492.46"
04/07/2005,"1,502.91"
01/07/2005,"1,511.07"
30/06/2005,"1,516.83"
29/06/2005,"1,551.83"
28/06/2005,"1,566.47"
27/06/2005,"1,599.75"
24/06/2005,"1,590.30"
23/06/2005,"1,632.61"
22/06/2005,"1,625.19"
21/06/2005,"1,597.59"
20/06/2005,"1,590.66"
17/06/2005,"1,598.67"
16/06/2005,"1,601.78"
15/06/2005,"1,612.21"
14/06/2005,"1,528.36"
13/06/2005,"1,457.94"
10/06/2005,"1,462.74"
09/06/2005,"1,473.03"
08/06/2005,"1,480.98"
07/06/2005,"1,489.85"
06/06/2005,"1,475.95"
03/06/2005,"1,483.40"
02/06/2005,"1,474.52"
01/06/2005,"1,448.93"
31/05/2005,"1,479.01"
27/05/2005,"1,466.02"
26/05/2005,"1,470.05"
25/05/2005,"1,484.27"
24/05/2005,"1,486.16"
23/05/2005,"1,510.84"
20/05/2005,"1,487.06"
19/05/2005,"1,494.84"
18/05/2005,"1,504.08"
17/05/2005,"1,490.05"
16/05/2005,"1,502.58"
13/05/2005,"1,484.44"
12/05/2005,"1,526.05"
11/05/2005,"1,543.73"
10/05/2005,"1,551.37"
09/05/2005,"1,540.70"
06/05/2005,"1,538.88"
05/05/2005,"1,534.99"
04/05/2005,"1,551.12"
03/05/2005,"1,543.09"
02/05/2005,"1,549.95"
29/04/2005,"1,548.65"
28/04/2005,"1,546.91"
27/04/2005,"1,555.16"
26/04/2005,"1,534.72"
25/04/2005,"1,542.42"
22/04/2005,"1,558.04"
21/04/2005,"1,590.86"
20/04/2005,"1,613.48"
19/04/2005,"1,606.76"
18/04/2005,"1,589.89"
15/04/2005,"1,586.03"
14/04/2005,"1,564.78"
13/04/2005,"1,602.31"
12/04/2005,"1,606.55"
11/04/2005,"1,585.04"
08/04/2005,"1,610.53"
07/04/2005,"1,598.90"
06/04/2005,"1,604.75"
05/04/2005,"1,600.79"
04/04/2005,"1,636.83"
01/04/2005,"1,621.56"
31/03/2005,"1,658.55"
30/03/2005,"1,614.18"
29/03/2005,"1,626.18"
28/03/2005,"1,613.48"
24/03/2005,"1,628.98"
23/03/2005,"1,636.33"
22/03/2005,"1,772.17"
21/03/2005,"1,775.24"
18/03/2005,"1,883.61"
17/03/2005,"1,863.50"
16/03/2005,"1,861.76"
15/03/2005,"1,820.56"
14/03/2005,"1,809.63"
11/03/2005,"1,847.91"
10/03/2005,"1,791.24"
09/03/2005,"1,775.60"
08/03/2005,"1,804.32"
07/03/2005,"1,804.54"
04/03/2005,"1,791.12"
03/03/2005,"1,757.81"
02/03/2005,"1,750.85"
01/03/2005,"1,779.46"
28/02/2005,"1,763.05"
25/02/2005,"1,689.70"
24/02/2005,"1,689.75"
23/02/2005,"1,668.03"
22/02/2005,"1,646.55"
21/02/2005,"1,645.47"
18/02/2005,"1,655.10"
17/02/2005,"1,653.41"
16/02/2005,"1,624.80"
15/02/2005,"1,633.01"
14/02/2005,"1,587.81"
11/02/2005,"1,588.44"
10/02/2005,"1,585.93"
09/02/2005,"1,558.48"
08/02/2005,"1,624.62"
07/02/2005,"1,637.33"
04/02/2005,"1,598.04"
03/02/2005,"1,615.78"
02/02/2005,"1,633.74"
01/02/2005,"1,592.93"
31/01/2005,"1,558.24"
28/01/2005,"1,592.29"
27/01/2005,"1,611.05"
26/01/2005,"1,600.06"
25/01/2005,"1,557.27"
24/01/2005,"1,559.91"
21/01/2005,"1,522.91"
20/01/2005,"1,533.85"
19/01/2005,"1,532.95"
18/01/2005,"1,529.98"
17/01/2005,"1,528.64"
14/01/2005,"1,531.14"
13/01/2005,"1,544.26"
12/01/2005,"1,523.96"
11/01/2005,"1,509.90"
10/01/2005,"1,506.68"
07/01/2005,"1,519.81"
06/01/2005,"1,556.17"
05/01/2005,"1,569.29"
04/01/2005,"1,567.70"
03/01/2005,"1,575.74"
31/12/2004,"1,581.98"
30/12/2004,"1,588.58"
29/12/2004,"1,581.20"
28/12/2004,"1,600.28"
27/12/2004,"1,607.01"
24/12/2004,"1,604.60"
23/12/2004,"1,588.88"
22/12/2004,"1,617.55"
21/12/2004,"1,607.02"
20/12/2004,"1,628.53"
17/12/2004,"1,638.26"
16/12/2004,"1,688.83"
15/12/2004,"1,696.23"
14/12/2004,"1,636.61"
13/12/2004,"1,643.46"
10/12/2004,"1,653.67"
09/12/2004,"1,670.85"
08/12/2004,"1,685.94"
07/12/2004,"1,723.11"
06/12/2004,"1,742.05"
03/12/2004,"1,742.38"
02/12/2004,"1,693.16"
01/12/2004,"1,696.34"
30/11/2004,"1,685.03"
29/11/2004,"1,645.14"
26/11/2004,"1,642.76"
25/11/2004,"1,646.00"
24/11/2004,"1,644.57"
23/11/2004,"1,634.76"
22/11/2004,"1,598.55"
19/11/2004,"1,632.83"
18/11/2004,"1,652.12"
17/11/2004,"1,644.17"
16/11/2004,"1,726.41"
15/11/2004,"1,779.87"
12/11/2004,"1,723.26"
11/11/2004,"1,752.33"
10/11/2004,"1,719.93"
09/11/2004,"1,823.74"
08/11/2004,"1,812.78"
05/11/2004,"1,666.08"
04/11/2004,"1,612.93"
03/11/2004,"1,516.03"
02/11/2004,"1,506.21"
01/11/2004,"1,503.49"
29/10/2004,"1,510.24"
28/10/2004,"1,527.70"
27/10/2004,"1,513.88"
26/10/2004,"1,499.39"
25/10/2004,"1,493.51"
22/10/2004,"1,488.45"
21/10/2004,"1,477.97"
20/10/2004,"1,469.38"
19/10/2004,"1,483.55"
18/10/2004,"1,499.90"
15/10/2004,"1,489.86"
14/10/2004,"1,496.97"
13/10/2004,"1,471.66"
12/10/2004,"1,483.86"
11/10/2004,"1,505.43"
08/10/2004,"1,467.22"
07/10/2004,"1,436.03"
06/10/2004,"1,445.80"
05/10/2004,"1,461.05"
04/10/2004,"1,465.85"
01/10/2004,"1,491.29"
30/09/2004,"1,497.63"
29/09/2004,"1,490.09"
28/09/2004,"1,486.03"
27/09/2004,"1,493.59"
24/09/2004,"1,494.61"
23/09/2004,"1,562.16"
22/09/2004,"1,569.11"
21/09/2004,"1,532.54"
20/09/2004,"1,523.54"
17/09/2004,"1,510.93"
16/09/2004,"1,503.54"
15/09/2004,"1,530.45"
14/09/2004,"1,527.29"
13/09/2004,"1,510.62"
10/09/2004,"1,512.41"
09/09/2004,"1,527.14"
08/09/2004,"1,542.74"
07/09/2004,"1,543.57"
06/09/2004,"1,604.42"
03/09/2004,"1,623.52"
02/09/2004,"1,642.31"
01/09/2004,"1,658.11"
31/08/2004,"1,746.32"
30/08/2004,"1,768.75"
27/08/2004,"1,771.98"
26/08/2004,"1,757.99"
25/08/2004,"1,732.69"
24/08/2004,"1,761.59"
23/08/2004,"1,800.02"
20/08/2004,"1,794.70"
19/08/2004,"1,787.58"
18/08/2004,"1,704.35"
17/08/2004,"1,669.28"
16/08/2004,"1,657.22"
13/08/2004,"1,677.01"
12/08/2004,"1,671.10"
11/08/2004,"1,645.69"
10/08/2004,"1,708.26"
09/08/2004,"1,671.12"
06/08/2004,"1,667.32"
05/08/2004,"1,751.86"
04/08/2004,"1,778.14"
03/08/2004,"1,774.39"
02/08/2004,"1,745.37"
30/07/2004,"1,690.18"
29/07/2004,"1,713.23"
28/07/2004,"1,705.85"
27/07/2004,"1,649.20"
26/07/2004,"1,645.81"
23/07/2004,"1,666.16"
22/07/2004,"1,676.86"
21/07/2004,"1,654.15"
20/07/2004,"1,600.30"
19/07/2004,"1,624.51"
16/07/2004,"1,586.84"
15/07/2004,"1,577.50"
14/07/2004,"1,539.02"
13/07/2004,"1,491.08"
12/07/2004,"1,497.50"
09/07/2004,"1,477.75"
08/07/2004,"1,478.49"
07/07/2004,"1,476.80"
06/07/2004,"1,399.67"
05/07/2004,"1,383.50"
02/07/2004,"1,381.19"
01/07/2004,"1,392.76"
30/06/2004,"1,394.82"
29/06/2004,"1,434.09"
28/06/2004,"1,438.31"
25/06/2004,"1,417.92"
24/06/2004,"1,398.77"
23/06/2004,"1,401.46"
22/06/2004,"1,402.33"
21/06/2004,"1,412.91"
18/06/2004,"1,409.67"
17/06/2004,"1,421.58"
16/06/2004,"1,430.91"
15/06/2004,"1,414.73"
14/06/2004,"1,375.69"
11/06/2004,"1,382.35"
10/06/2004,"1,395.76"
09/06/2004,"1,409.62"
08/06/2004,"1,408.83"
07/06/2004,"1,385.58"
04/06/2004,"1,382.49"
03/06/2004,"1,394.34"
02/06/2004,"1,398.49"
01/06/2004,"1,464.60"
28/05/2004,"1,505.91"
27/05/2004,"1,477.28"
26/05/2004,"1,432.44"
25/05/2004,"1,440.73"
24/05/2004,"1,409.25"
21/05/2004,"1,420.20"
20/05/2004,"1,451.07"
19/05/2004,"1,374.88"
18/05/2004,"1,364.72"
17/05/2004,"1,361.34"
14/05/2004,"1,366.18"
13/05/2004,"1,385.91"
12/05/2004,"1,400.07"
11/05/2004,"1,396.74"
10/05/2004,"1,398.91"
07/05/2004,"1,401.24"
06/05/2004,"1,407.62"
05/05/2004,"1,406.98"
04/05/2004,"1,439.09"
03/05/2004,"1,434.38"
30/04/2004,"1,458.32"
29/04/2004,"1,455.56"
28/04/2004,"1,444.31"
27/04/2004,"1,427.99"
26/04/2004,"1,441.28"
23/04/2004,"1,399.81"
22/04/2004,"1,385.55"
21/04/2004,"1,391.20"
20/04/2004,"1,391.88"
19/04/2004,"1,426.18"
16/04/2004,"1,410.44"
15/04/2004,"1,422.27"
14/04/2004,"1,423.94"
13/04/2004,"1,414.69"
12/04/2004,"1,432.15"
08/04/2004,"1,447.75"
07/04/2004,"1,449.22"
06/04/2004,"1,467.95"
05/04/2004,"1,471.37"
02/04/2004,"1,458.17"
01/04/2004,"1,564.34"
31/03/2004,"1,563.31"
30/03/2004,"1,525.61"
29/03/2004,"1,506.66"
26/03/2004,"1,515.37"
25/03/2004,"1,490.88"
24/03/2004,"1,517.54"
23/03/2004,"1,513.19"
22/03/2004,"1,526.91"
19/03/2004,"1,485.15"
18/03/2004,"1,494.11"
17/03/2004,"1,476.23"
16/03/2004,"1,509.95"
15/03/2004,"1,486.65"
12/03/2004,"1,449.01"
11/03/2004,"1,450.46"
10/03/2004,"1,427.69"
09/03/2004,"1,480.92"
08/03/2004,"1,501.82"
05/03/2004,"1,500.40"
04/03/2004,"1,510.84"
03/03/2004,"1,523.28"
02/03/2004,"1,557.65"
01/03/2004,"1,588.18"
27/02/2004,"1,607.96"
26/02/2004,"1,611.28"
25/02/2004,"1,550.49"
24/02/2004,"1,528.86"
23/02/2004,"1,496.28"
20/02/2004,"1,497.03"
19/02/2004,"1,514.57"
18/02/2004,"1,558.84"
17/02/2004,"1,573.18"
16/02/2004,"1,564.42"
13/02/2004,"1,575.83"
12/02/2004,"1,587.64"
11/02/2004,"1,567.06"
10/02/2004,"1,573.74"
09/02/2004,"1,555.55"
06/02/2004,"1,580.26"
05/02/2004,"1,627.86"
04/02/2004,"1,607.74"
03/02/2004,"1,637.84"
02/02/2004,"1,566.06"
30/01/2004,"1,565.51"
29/01/2004,"1,569.29"
28/01/2004,"1,552.69"
27/01/2004,"1,612.83"
26/01/2004,"1,630.51"
23/01/2004,"1,631.68"
22/01/2004,"1,698.87"
21/01/2004,"1,656.47"
20/01/2004,"1,613.37"
19/01/2004,"1,622.98"
16/01/2004,"1,622.35"
15/01/2004,"1,625.83"
14/01/2004,"1,641.86"
13/01/2004,"1,672.03"
12/01/2004,"1,703.64"
09/01/2004,"1,711.34"
08/01/2004,"1,652.74"
07/01/2004,"1,678.03"
06/01/2004,"1,593.72"
05/01/2004,"1,524.94"
02/01/2004,"1,529.24"
31/12/2003,"1,564.52"
30/12/2003,"1,574.36"
29/12/2003,"1,582.16"
24/12/2003,"1,595.34"
23/12/2003,"1,582.58"
22/12/2003,"1,590.25"
19/12/2003,"1,610.60"
18/12/2003,"1,625.43"
17/12/2003,"1,621.84"
16/12/2003,"1,606.21"
15/12/2003,"1,663.62"
12/12/2003,"1,706.64"
11/12/2003,"1,699.47"
10/12/2003,"1,734.86"
09/12/2003,"1,756.95"
08/12/2003,"1,648.16"
05/12/2003,"1,620.95"
04/12/2003,"1,634.91"
03/12/2003,"1,602.31"
02/12/2003,"1,573.99"
01/12/2003,"1,577.75"
28/11/2003,"1,526.08"
27/11/2003,"1,514.45"
26/11/2003,"1,482.42"
25/11/2003,"1,467.37"
24/11/2003,"1,514.23"
21/11/2003,"1,521.47"
20/11/2003,"1,571.48"
19/11/2003,"1,583.57"
18/11/2003,"1,557.82"
17/11/2003,"1,578.37"
14/11/2003,"1,594.33"
13/11/2003,"1,565.58"
12/11/2003,"1,527.71"
11/11/2003,"1,475.88"
10/11/2003,"1,452.84"
07/11/2003,"1,499.53"
06/11/2003,"1,459.24"
05/11/2003,"1,465.56"
04/11/2003,"1,440.35"
03/11/2003,"1,422.40"
31/10/2003,"1,437.44"
30/10/2003,"1,432.22"
29/10/2003,"1,440.17"
28/10/2003,"1,423.95"
27/10/2003,"1,433.46"
24/10/2003,"1,448.52"
23/10/2003,"1,426.73"
22/10/2003,"1,411.76"
21/10/2003,"1,432.47"
20/10/2003,"1,415.08"
17/10/2003,"1,398.06"
16/10/2003,"1,477.82"
15/10/2003,"1,498.10"
14/10/2003,"1,482.41"
13/10/2003,"1,518.01"
10/10/2003,"1,498.43"
09/10/2003,"1,507.78"
08/10/2003,"1,492.76"
07/10/2003,"1,578.40"
06/10/2003,"1,577.47"
03/10/2003,"1,582.74"
02/10/2003,"1,580.55"
01/10/2003,"1,590.16"
30/09/2003,"1,653.37"
29/09/2003,"1,625.52"
26/09/2003,"1,620.21"
25/09/2003,"1,680.06"
24/09/2003,"1,657.01"
23/09/2003,"1,628.74"
22/09/2003,"1,543.94"
19/09/2003,"1,552.09"
18/09/2003,"1,516.11"
17/09/2003,"1,547.98"
16/09/2003,"1,507.86"
15/09/2003,"1,547.88"
12/09/2003,"1,549.24"
11/09/2003,"1,563.06"
10/09/2003,"1,656.20"
09/09/2003,"1,690.56"
08/09/2003,"1,718.33"
05/09/2003,"1,719.87"
04/09/2003,"1,722.26"
03/09/2003,"1,682.87"
02/09/2003,"1,748.02"
01/09/2003,"1,763.67"
29/08/2003,"1,787.75"
28/08/2003,"1,787.86"
27/08/2003,"1,714.12"
26/08/2003,"1,739.34"
25/08/2003,"1,689.40"
22/08/2003,"1,642.22"
21/08/2003,"1,615.71"
20/08/2003,"1,562.88"
19/08/2003,"1,528.11"
18/08/2003,"1,535.52"
15/08/2003,"1,510.19"
14/08/2003,"1,504.05"
13/08/2003,"1,509.28"
12/08/2003,"1,489.02"
11/08/2003,"1,507.81"
08/08/2003,"1,492.91"
07/08/2003,"1,482.61"
06/08/2003,"1,458.83"
05/08/2003,"1,477.61"
04/08/2003,"1,485.12"
01/08/2003,"1,480.06"
31/07/2003,"1,491.78"
30/07/2003,"1,505.87"
29/07/2003,"1,507.61"
28/07/2003,"1,471.08"
25/07/2003,"1,501.22"
24/07/2003,"1,483.73"
23/07/2003,"1,480.51"
22/07/2003,"1,459.43"
21/07/2003,"1,495.13"
18/07/2003,"1,491.81"
17/07/2003,"1,574.82"
16/07/2003,"1,548.38"
15/07/2003,"1,517.28"
14/07/2003,"1,527.72"
11/07/2003,"1,570.46"
10/07/2003,"1,569.54"
09/07/2003,"1,625.31"
08/07/2003,"1,668.84"
07/07/2003,"1,690.72"
04/07/2003,"1,685.43"
03/07/2003,"1,675.48"
02/07/2003,"1,679.31"
01/07/2003,"1,665.74"
30/06/2003,"1,682.42"
27/06/2003,"1,657.34"
26/06/2003,"1,618.73"
25/06/2003,"1,619.32"
24/06/2003,"1,588.45"
23/06/2003,"1,604.08"
20/06/2003,"1,602.65"
19/06/2003,"1,536.78"
18/06/2003,"1,607.32"
17/06/2003,"1,606.52"
16/06/2003,"1,552.85"
13/06/2003,"1,517.52"
12/06/2003,"1,544.52"
11/06/2003,"1,544.57"
10/06/2003,"1,523.88"
09/06/2003,"1,535.69"
06/06/2003,"1,538.61"
